Data_da_Ocorrencia;Hora_da_Ocorrencia;Municipio;UF;Regiao;Descricao_do_Tipo;ICAO
20/06/2022;17:02;FOZ DO IGUAÇU;PR;Sul;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBFI
18/07/2022;14:25;BELÉM;PA;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBE
26/08/2022;09:06:00;CONFINS;MG;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCF
10/09/2022;12:20:00;TRÊS LAGOAS;MS;Centro-Oeste;COMBUSTÍVEL;Fora de Aeródromo
06/09/2022;16:50:00;PORTO SEGURO;BA;Nordeste;CONTATO ANORMAL COM A PISTA;SBPS
17/04/2022;11:30;ITAITUBA;SP;Sudeste;INDETERMINADO;Fora de Aeródromo
30/04/2022;10:00;ALTO PIQUIRI;PR;Sul;EXCURSÃO DE PISTA;Fora de Aeródromo
07/06/2022;02:18;PORTO ALEGRE;RS;Sul;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBPA
10/06/2022;18:45;CONFINS;MG;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCF
14/06/2022;18:00;RESPLENDOR;MG;Sudeste;INDETERMINADO;Fora de Aeródromo
11/09/2022;13:30:00;CANTÁ;RR;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SWPD
30/07/2022;11:00:00;IRANDUBA;AM;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;APUA
14/12/2022;13:55:00;RIO DE JANEIRO;RJ;Sudeste;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
23/03/2023;14:20:00;PORTO DOS GAÚCHOS;MT;Centro-Oeste;OPERAÇÃO A BAIXA ALTITUDE;Aeródromo não cadastrado
17/03/2023;17:30:00;SÃO PAULO;SP;Sudeste;INDETERMINADO;Fora de Aeródromo
17/03/2023;17:30:00;SÃO PAULO;SP;Sudeste;INDETERMINADO;Fora de Aeródromo
22/03/2023;16:30:00;NOVA UBIRATÃ;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
22/03/2023;16:30:00;NOVA UBIRATÃ;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
22/03/2023;16:30:00;NOVA UBIRATÃ;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
22/03/2023;20:07:00;Bairro Multirão I;GO;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
22/03/2023;20:07:00;Bairro Multirão I;GO;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
22/03/2023;20:07:00;Bairro Multirão I;GO;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
24/03/2023;19:35:00;CONCEIÇÃO DO ARAGUAIA;PA;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
20/03/2023;12:35:00;SÃO PAULO;SP;Sudeste;INCURSÃO EM PISTA;SBSP
27/01/2023;19:15:00;GLORINHA ;RS;Sul;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
25/06/2022;19:00;ARAPONGAS;PR;Sul;PERDA DE CONTROLE NO SOLO;SSOG
25/06/2022;19:00;ARAPONGAS;PR;Sul;EXCURSÃO DE PISTA;SSOG
29/10/2022;05:33:00;FORTALEZA;CE;Nordeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBFZ
20/12/2019;20:30:00;TUPACIGUARA;MG;Sudeste;null;Fora de Aeródromo
20/12/2019;20:30:00;TUPACIGUARA;MG;Sudeste;null;Fora de Aeródromo
17/05/2020;18:30:00;MACATUBA;SP;Sudeste;null;Fora de Aeródromo
05/11/2022;20:10:00;SINOP;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
05/11/2022;20:10:00;SINOP;MT;Centro-Oeste;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
05/11/2022;20:10:00;SINOP;MT;Centro-Oeste;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
22/11/2022;13:10:00;SÃO DESIDÉRIO;BA;Nordeste;PERDA DE CONTROLE NO SOLO;SDRQ
22/11/2022;13:10:00;SÃO DESIDÉRIO;BA;Nordeste;EXCURSÃO DE PISTA;SDRQ
29/11/2022;02:00:00;MANAUS ;AM;Norte;TURBULÊNCIA;Fora de Aeródromo
23/02/2023;21:54:00;CANTÁ;RR;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SWPD
22/02/2023;21:20:00;SÃO BORJA;RS;Sul;FALHA OU MAU FUNCIONAMENTO DO MOTOR;APUA
29/05/2023;21:15:00;SÃO PEDRO DA ÁGUA BRANCA ;MA;Nordeste;OUTROS;Fora de Aeródromo
29/11/2019;13:30:00;RIO DE JANEIRO;RJ;Sudeste;OPERAÇÕES NO SOLO;SBRJ
03/06/2023;21:30:00;ALTO ALEGRE ;RR;Norte;COLISÃO COM AVE;SJYG
31/07/2023;11:55:00;VITÓRIA ;ES;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Aeródromo não cadastrado
29/07/2023;14:42:00;CAMPOS DOS GOYTACAZES ;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Fora de Aeródromo
31/07/2023;08:42:00;MACAÉ ;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBME
18/06/2023;12:55:00;PORTO ALEGRE | ;RS;Sul;OPERAÇÕES NO SOLO;SBPA
29/03/2021;22:00:00;SÃO PAULO;SP;Sudeste;INCURSÃO EM PISTA;SBSP
03/07/2021;12:46:00;CAMPINAS;SP;Sudeste;EXCURSÃO DE PISTA;SDAM
03/07/2021;12:46:00;CAMPINAS;SP;Sudeste;PERDA DE CONTROLE NO SOLO;SDAM
05/09/2021;14:00;MANAUS;AM;Norte;INDETERMINADO;Fora de Aeródromo
15/06/2021;18:22:00;SÃO PAULO;SP;Sudeste;INCURSÃO EM PISTA;SBSP
15/06/2021;18:22:00;SÃO PAULO;SP;Sudeste;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);SBSP
10/09/2021;13:43;ITAITUBA;PA;Norte;INDETERMINADO;Aeródromo não cadastrado
10/09/2021;18:30;SÃO JOSÉ;SC;Sul;EXCURSÃO DE PISTA;SSKT
02/07/2021;14:34;COARI;AM;Norte;COM CARGAS EXTERNAS;Fora de Aeródromo
19/07/2021;07:30;BRASÍLIA;DF;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBR
10/09/2021;14:45;BRASÍLIA;DF;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBR
13/10/2021;18:00;ITAITUBA;PA;Norte;COMBUSTÍVEL;Fora de Aeródromo
11/09/2021;03:55;CURITIBANOS;SC;Sul;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBCT
22/10/2021;14:55;COCALINHO;MT;Centro-Oeste;OUTROS;Aeródromo não cadastrado
22/10/2021;14:55;COCALINHO;MT;Centro-Oeste;PERDA DE CONTROLE EM VOO;Aeródromo não cadastrado
05/10/2021;18:20;ITIRAPINA;SP;Sudeste;OUTROS;Fora de Aeródromo
07/03/2021;18:32;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBKP
14/10/2021;08:35;PRESIDENTE PRUDENTE;SP;Sudeste;CORTANTE DE VENTO / TEMPESTADE;SBDN
23/10/2021;14:38;SÃO PAULO;SP;Sudeste;PERDA DE CONTROLE NO SOLO;SBMT
29/11/2021;19:55;são paulo;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBSP
22/11/2021;06:40;BOA VISTA;RO;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBV
26/12/2021;16:56:00;SALVADOR ;BA;Nordeste;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);SBSV
26/12/2021;16:56:00;SALVADOR ;BA;Nordeste;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);SBSV
12/01/2022;15:10;BRASNORTE ;MT;Centro-Oeste;COMBUSTÍVEL;SSKO
08/05/2022;17:22;SANTARÉM;PA;Norte;FOGO/FUMAÇA;SBSN
05/03/2022;06:12;PORO VELHO;RO;Norte;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);Fora de Aeródromo
05/03/2022;06:12;PORO VELHO;RO;Norte;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);Fora de Aeródromo
04/05/2022;14:06;SÃO PAULO;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBSP
03/05/2022;20:15;ALTO PARAÍSO DE GOIÁS;GO;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Fora de Aeródromo
03/05/2022;20:15;ALTO PARAÍSO DE GOIÁS;GO;Centro-Oeste;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
03/05/2022;20:15;ALTO PARAÍSO DE GOIÁS;GO;Centro-Oeste;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
23/10/2021;19:22;ITAITUBA;PA;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBIH
08/11/2021;12:17;MANAUS;AM;Norte;COLISÃO COM AVE;SWFN
23/11/2021;10:00;QUIRINÓPOLIS;GO;Centro-Oeste;EXCURSÃO DE PISTA;Fora de Aeródromo
23/11/2021;10:00;QUIRINÓPOLIS;GO;Centro-Oeste;EXCURSÃO DE PISTA;Fora de Aeródromo
16/11/2021;22:10;PORTO ALEGRE;RS;Sul;COLISÃO COM AVE;SBPA
08/12/2021;00:00;ARAL MOREIRA;MS;Centro-Oeste;INDETERMINADO;Fora de Aeródromo
31/12/2021;20:30;PETROLINA ;PE;Nordeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBPL
21/12/2021;22:25;VITÓRIA ;ES;Sudeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBVT
24/04/2021;11:30;SÃO MANUEL;SP;Sudeste;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
31/05/2022;06:20;RECIFE;PE;Nordeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRF
22/07/2022;08:45;RECIFE;PE;Nordeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRF
26/07/2022;20:02;CAMPO GRANDE;MS;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
26/09/2022;18:30:00;ARAÇATUBA;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBAU
10/03/2021;20:30;ARAGUAIANA;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;APUA
17/11/2022;15:15:00;BRASÍLIA;DF;Centro-Oeste;COLISÃO NO SOLO;SBBR
17/11/2022;15:15:00;BRASÍLIA;DF;Centro-Oeste;COLISÃO NO SOLO;SBBR
27/12/2022;18:30:00;LUZIÂNIA;GO;Centro-Oeste;PERDA DE CONTROLE NO SOLO;SWUZ
23/04/2021;13:34;RESENDE;RJ;Sudeste;PERDA DE CONTROLE NO SOLO;SDRS
24/04/2021;14:00;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SDAM
14/03/2021;17:05;ALMEIRIM;PA;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBMD
06/04/2021;00:40;GUARULHOS;SP;Sudeste;OPERAÇÕES NO SOLO;SBGR
25/04/2021;18:24;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SDAM
20/04/2021;16:52;BELO HORIZONTE;MG;Sudeste;CONTATO ANORMAL COM A PISTA;SBBH
20/04/2021;16:52;BELO HORIZONTE;MG;Sudeste;EXCURSÃO DE PISTA;SBBH
06/11/2021;14:17;SÃO JOSÉ DOS CAMPOS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBSJ
06/11/2021;14:17;SÃO JOSÉ DOS CAMPOS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBSJ
11/12/2021;19:40;SANTA VITÓRIA DO PALMAR ;RS;Sul;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
11/12/2021;19:40;SANTA VITÓRIA DO PALMAR ;RS;Sul;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
15/12/2021;17:10;CONFINS;DF;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCF
20/12/2021;18:15;BRAGANÇA PAULISTA;SP;Sudeste;EXCURSÃO DE PISTA;SDVH
20/12/2021;18:15;BRAGANÇA PAULISTA;SP;Sudeste;PERDA DE CONTROLE NO SOLO;SDVH
29/04/2022;19:30;NOVA BANDEIRANTES;MT;Centro-Oeste;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
13/05/2022;15:00;SÃO PAULO;SP;Sudeste;COLISÃO COM AVE;Fora de Aeródromo
02/05/2022;13:20;TEFÉ;AM;Norte;COLISÃO COM AVE;SBTF
03/05/2022;19:57;RIO BRANCO;AC;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRB
15/05/2022;12:15;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBKP
29/12/2021;18:50;Santa Rita;PB;Nordeste;PERDA DE CONTROLE NO SOLO;SNWE
29/12/2021;18:50;Santa Rita;PB;Nordeste;EXCURSÃO DE PISTA;SNWE
12/05/2022;22:20;SOROCABA;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SDCO
14/06/2022;19:10;BRASÍLIA;DF;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBR
24/06/2022;20:30;PONTA GROSSA;PR;Sul;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
24/06/2022;20:30;PONTA GROSSA;PR;Sul;OUTROS;Fora de Aeródromo
15/08/2022;11:30;SOROCABA;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SDCO
12/07/2022;10:40;BOA VISTA;RR;Norte;VOO CONTROLADO CONTRA O TERRENO;Fora de Aeródromo
13/01/2020;20:10:00;CURITIBA;PR;Sul;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBI
18/05/2020;19:20:00;COARI;AM;Norte;OUTROS;SBUY
18/05/2020;19:20:00;COARI;AM;Norte;EXCURSÃO DE PISTA;SBUY
17/04/2022;11:55;MARAÚ;BA;Nordeste;EXCURSÃO DE PISTA;SIRI
15/04/2022;14:25;IBOTIRAMA;BA;Nordeste;EXCURSÃO DE PISTA;SNIT
15/10/2022;01:41:00;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBKP
15/12/2022;19:30:00;CAMPO GRANDE;MS;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SSIE
14/01/2023;17:30:00;ACREÚNA;GO;Centro-Oeste;PERDA DE CONTROLE NO SOLO;Aeródromo não cadastrado
12/01/2023;20:00:00;SÃO PAULO;SP;Sudeste;PERDA DE CONTROLE NO SOLO;SBMT
19/12/2021;12:00;SÃO BORJA;RS;Sul;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
14/01/2023;17:30:00;ACREÚNA;GO;Centro-Oeste;PERDA DE CONTROLE NO SOLO;Aeródromo não cadastrado
12/01/2023;02:17:00;VÁRZEA GRANDE;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCY
13/03/2021;23:55;SÃO PAULO;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBGR
19/12/2021;12:00;SÃO BORJA;RS;Sul;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
08/12/2021;12:45;BRASNORTE;MT;Centro-Oeste;OUTROS;Fora de Aeródromo
05/12/2021;17:55;LAGOA DA CONFUSÃO;TO;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Fora de Aeródromo
29/03/2022;22:04;RECIFE;PE;Nordeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRF
26/08/2022;11:58:00;IMPERATRIZ;MA;Nordeste;EXCURSÃO DE PISTA;SBIZ
26/06/2022;13:45;CAMPINAS;SP;Sudeste;COLISÃO NO SOLO;SDAM
15/04/2022;14:25;IBOTIRAMA;BA;Nordeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SNIT
17/05/2022;15:39;NAVEGANTES;SC;Sul;CORTANTE DE VENTO / TEMPESTADE;Fora de Aeródromo
02/05/2022;19:06;RECIFE;PE;Nordeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRF
20/08/2022;08:13:00;MANAUS;AM;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBEG
26/08/2022;11:58:00;IMPERATRIZ;MA;Nordeste;PERDA DE CONTROLE NO SOLO;SBIZ
11/08/2022;05:31:00;PALMAS;TO;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBPJ
17/08/2022;10:52:00;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBKP
06/08/2021;16:59;CAXIAS DO SUL;RS;Sul;CONTATO ANORMAL COM A PISTA;SBCX
21/05/2022;12:25;DOURADOS;MS;Centro-Oeste;OPERAÇÃO A BAIXA ALTITUDE;Fora de Aeródromo
12/02/2022;15:30;CAMPINAS;SP;Sudeste;COLISÃO COM AVE;SDAM
31/07/2022;01:23;RIO DE JANEIRO;RJ;Sudeste;AERÓDROMO;SBGL
12/07/2022;14:50;VÁRZEA GRANDE;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCY
12/01/2023;15:24:00;TAUBATÉ;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Aeródromo não cadastrado
30/01/2023;20:00:00;CANÁPOLIS;MG;Sudeste;EXCURSÃO DE PISTA;Aeródromo não cadastrado
30/01/2023;20:00:00;CANÁPOLIS;MG;Sudeste;EXCURSÃO DE PISTA;Aeródromo não cadastrado
13/01/2023;09:24:00;RIO DE JANEIRO;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBGL
27/01/2023;13:20:00;BELÉM;PA;Norte;PERDA DE CONTROLE NO SOLO;SWEQ
27/01/2023;13:20:00;BELÉM;PA;Norte;PERDA DE CONTROLE NO SOLO;SWEQ
30/01/2023;20:00:00;CANÁPOLIS;MG;Sudeste;PERDA DE CONTROLE NO SOLO;Aeródromo não cadastrado
30/01/2023;20:00:00;CANÁPOLIS;MG;Sudeste;PERDA DE CONTROLE NO SOLO;Aeródromo não cadastrado
30/01/2023;20:00:00;CANÁPOLIS;MG;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Aeródromo não cadastrado
30/01/2023;20:00:00;CANÁPOLIS;MG;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Aeródromo não cadastrado
29/09/2021;21:00:00;BOA VISTA;RR;Norte;OUTROS;Aeródromo não cadastrado
21/03/2023;13:30:00;CORUPÁ ;SC;Sul;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
25/03/2023;19:00:00;BOA VISTA;RR;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
08/05/2022;19:00;CURVELO;MG;Sudeste;EXCURSÃO DE PISTA;SNQV
20/05/2022;13:52;ELDORADO DO SUL;RS;Sul;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
22/08/2022;23:20;BRAGANÇA PAULISTA;SP;Sudeste;COMBUSTÍVEL;Fora de Aeródromo
22/08/2022;23:20;BRAGANÇA PAULISTA;SP;Sudeste;COMBUSTÍVEL;Fora de Aeródromo
09/08/2019;04:49:00;GUARULHOS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBGR
15/09/2022;12:50:00;TERESINA;PI;Nordeste;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;SBTE
15/09/2022;12:50:00;TERESINA;PI;Nordeste;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;SBTE
20/08/2022;21:20:00;RIO DE JANEIRO;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;Aeródromo não cadastrado
15/10/2022;13:00:00;BRAGANÇA PAULISTA;SP;Sudeste;COLISÃO COM AVE;SBBP
17/08/2019;10:00:00;KUALA LUMPUR. MALÁSIA;Exterior;null;OUTROS;Aeródromo não cadastrado
06/10/2022;21:19:00;CURITIBA;PR;Sul;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCT
13/10/2022;17:50:00;VITÓRIA;ES;Sudeste;COLISÃO COM AVE;SBVT
25/11/2022;09:15:00;RIO DE JANEIRO;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRJ
21/12/2022;17:00:00;CAMPO GRANDE;MS;Centro-Oeste;PERDA DE CONTROLE NO SOLO;SSIE
21/12/2022;17:00:00;CAMPO GRANDE;MS;Centro-Oeste;EXCURSÃO DE PISTA;SSIE
12/12/2022;11:54:00;CONFINS;MG;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCF
01/01/2023;22:15:00;RIO DE JANEIRO;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRJ
30/12/2022;18:40:00;UBERLÂNDIA;MG;Sudeste;PERDA DE CONTROLE NO SOLO;SBUL
21/01/2023;19:33:00;SÃO PAULO;SP;Sudeste;COLISÃO COM AVE;SBMT
23/06/2022;12:06;PORTO VELHO;RO;Norte;OUTROS;SBPV
04/07/2022;12:10;RUY BARBOSA;BA;Nordeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
27/07/2022;18:20;MACAPÁ;AP;Norte;COLISÃO COM AVE;SBMQ
05/08/2022;17:22;CHAPECÓ;SC;Sul;MANOBRA ABRUPTA;SBCH
30/03/2023;19:45:00;GOIÂNIA ;GO;Centro-Oeste;COLISÃO COM AVE;Fora de Aeródromo
14/02/2019;00:00:00;Somália. África;Exterior;null;CONTATO ANORMAL COM A PISTA;null
05/08/2022;17:22;CHAPECÓ;SC;Sul;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;SBCH
05/08/2022;17:22;CHAPECÓ;SC;Sul;MANOBRA ABRUPTA;SBCH
05/01/2023;15:55:00;BELÉM;PA;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBBE
20/03/2023;17:00:00;TEFÉ ;AM;Norte;FOGO/FUMAÇA;Aeródromo não cadastrado
05/08/2022;17:22;CHAPECÓ;SC;Sul;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;SBCH
27/03/2023;17:10:00;CURITIBA;PR;Sul;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCT
05/07/2019;00:00:00;RIO DE JANEIRO;RJ;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBRJ
16/08/2019;20:45:00;BRAGANÇA PAULISTA;SP;Sudeste;PERDA DE CONTROLE NO SOLO;SBBP
27/03/2023;21:24:00;GUARULHOS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBGR
07/03/2021;23:40;VITÓRIA;ES;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBVT
05/11/2021;17:10;BLUMENAU;SC;Sul;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);SSBL
15/01/2022;13:40;UCHOA;SP;Sudeste;OPERAÇÕES NO SOLO;Fora de Aeródromo
05/11/2021;17:10;BLUMENAU;SC;Sul;INCURSÃO EM PISTA;SSBL
05/11/2021;17:10;BLUMENAU;SC;Sul;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO. OU VIGILÂNCIA (CNS);SSBL
19/01/2022;20:30;FLORIANÓPOLIS;SC;Sul;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
24/12/2021;03:30;MARINGÁ;PR;Sul;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBMG
05/11/2021;17:10;BLUMENAU;SC;Sul;INCURSÃO EM PISTA;SSBL
20/01/2022;17:32;LUÍS EDUARDO MAGALHÃES;BA;Nordeste;PERDA DE CONTROLE EM VOO;Fora de Aeródromo
15/01/2022;13:40;UCHOA;SP;Sudeste;PERDA DE CONTROLE NO SOLO;Fora de Aeródromo
15/01/2022;13:40;UCHOA;SP;Sudeste;PERDA DE CONTROLE NO SOLO;Fora de Aeródromo
15/01/2022;13:40;UCHOA;SP;Sudeste;OPERAÇÕES NO SOLO;Fora de Aeródromo
30/01/2022;18:34;SALVADOR;BA;Nordeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;SBSV
12/08/2022;10:45;FRANCA;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
27/08/2022;23:15:00;SÃO PAULO;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBMT
02/09/2022;23:03:00;CURITIBA;PR;Sul;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBCT
31/08/2022;16:09:00;CAMPINAS;SP;Sudeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBKP
05/12/2022;14:10:00;AQUIDAUANA;MS;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SSHA
23/01/2023;18:00:00;JUÍNA;MT;Centro-Oeste;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SWJN
26/02/2023;17:15:00;RIO DE JANEIRO;RJ;Sudeste;COLISÃO COM AVE;null
29/09/2021;15:10;VILHENA;RO;Norte;FALHA OU MAU FUNCIONAMENTO DO MOTOR;Fora de Aeródromo
27/09/2021;18:25;PORTO VELHO;RO;Norte;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SBPV
